ts_code,metric_name,ann_date,end_date,industry,name,roe_slope,roe_log_slope,roe_r_squared,roe_p_value,roe_cagr_approx,roe_cagr,roe_trend_direction,roe_robust_slope,roe_cv,roe_std_dev,roe_volatility_type,roe_volatility_regime,roe_has_deterioration,roe_deterioration_severity,roe_total_decline_pct,roe_has_inflection,roe_inflection_type,roe_slope_change,roe_is_cyclical,roe_current_phase,roe_cycle_position,roe_is_accelerating,roe_is_decelerating,roe_recent_3y_slope,roe_mk_tau,roe_mk_p_value,roe_weighted_avg,roe_latest_value,roe_latest_vs_weighted_ratio,roe_full_data_years,roe_trend_window_years,roe_has_structural_break,roe_break_year_index,roe_data_regime
688426.SH,roe,20250425.0,20241231,生物制药,康为世纪,-14.125899999999998,-0.20845090628446222,0.8563199702796455,0.024195426347361465,,,down,-14.652137499999998,1.6175370020372237,22.625913480056443,moderate,stable,True,severe,-173.45176737215337,False,none,10.542049999999998,False,falling,mid_down,False,True,-3.156602311528911,-1.0,0.02748633611151033,9.75011,-10.0471,-1.0304601691673223,7,5,False,,stable
688428.SH,roe,20250328.0,20241231,生物制药,诺诚健华-U,2.8316000000000003,0.010699867111101448,0.024278461417408664,0.8024152971306726,,,up,4.20435,2.1343191356745495,349.2198154756499,high_volatility,decreasing_vol,False,none,52.70595242526896,True,worsening,-783.2553,False,rising,mid_up,False,True,0.3720149567302806,0.4,0.4624327264504764,-116.91808,-6.3523,18.405629457047056,7,5,False,,stable
688429.SH,roe,20250429.0,20241231,电气设备,时创能源,-9.601370000000001,-0.10315112384379344,0.6024410297529721,0.12276144366475908,,,down,-14.855466666666668,2.6742487557416728,25.486232461919514,high_volatility,increasing_vol,True,severe,-232.69865385872052,False,none,-6.3849999999999945,False,falling,bottom,False,False,-4.032981744565957,-0.8,0.0864107329737,5.464435999999999,-32.491,-5.945901827745811,6,5,False,,stable
688432.SH,roe,20250331.0,20241231,半导体,有研硅,-1.4791699999999999,-0.157364280519557,0.7066026731401122,0.07454413161224915,-0.1656320262428549,-0.1656320262428549,down,-1.5100624999999996,0.3256867378699805,2.882334143884085,stable,stable,False,none,-53.559548697808665,False,none,-1.0122000000000009,False,falling,bottom,False,False,-0.38029140625556823,-0.6,0.22067136191984693,8.406269,5.4868,0.6527033574585823,7,5,False,,stable
688433.SH,roe,20250320.0,20241231,专用机械,华曙高科,-2.867685,-0.19861732507918745,0.6147557001401118,0.11647426675209266,-0.27476256873668015,-0.27476256873668015,down,-4.724225,0.573354141051365,7.231268564850845,volatile,decreasing_vol,True,severe,-75.11382620978438,False,none,-16.053150000000002,False,falling,bottom,False,False,-0.686002692353281,-0.6,0.22067136191984693,11.658949,3.4708,0.29769407173837026,6,5,False,,stable
688435.SH,roe,20250426.0,20241231,软件服务,英方软件,-3.6647400000000006,-0.21133155836292544,0.693008762760027,0.08021227454049724,,,down,-4.162066666666667,0.8672201168743764,6.660909584884035,moderate,increasing_vol,True,severe,-125.40048556017187,False,none,-0.7174999999999994,False,falling,bottom,False,True,-2.315013197467781,-1.0,0.02748633611151033,6.476854000000001,-2.5005,-0.38606706280549163,9,5,False,,stable
688439.SH,roe,20250426.0,20241231,元器件,振华风光,-10.114259999999998,-0.29683309428095583,0.8874811731702804,0.016594578352226892,-0.373841258712464,-0.373841258712464,down,-9.5611125,0.7396167900782424,17.408597065444418,moderate,decreasing_vol,True,severe,-46.93647402654128,False,none,-0.7513500000000017,False,falling,mid_down,True,False,-0.31485001397299484,-0.8,0.0864107329737,20.503042,6.6816,0.3258833494073709,7,5,False,,stable
688443.SH,roe,20250426.0,20241231,生物制药,智翔金泰-U,0.0,0.0,0.0,1.0,,,flat,3.0615625,1.190076425484356,128.8516929232286,high_volatility,stable,False,none,90.39201554144454,False,none,152.75645,False,rising,top,True,False,1.1711704607821467,0.3,0.5790997419539189,-106.80223000000001,-32.4737,3.2888839276091115,6,5,False,,stable
688448.SH,roe,20250429.0,20241231,专用机械,磁谷科技,-4.08999,-0.2997878076344966,0.8704803838220748,0.02060996159463519,-0.27813376323915084,-0.27813376323915084,down,-3.8942208333333332,0.6436095163667599,7.053149351389066,moderate,decreasing_vol,False,none,-29.130761351997265,False,none,-0.06854999999999878,False,rising,mid_up,True,False,-0.16990363190723268,-0.8,0.0864107329737,9.731743000000002,5.1894,0.5332446613109285,7,5,False,,stable
688449.SH,roe,20250417.0,20241231,半导体,联芸科技,2.25242,0.013761476545055962,0.17902005340937688,0.477818086788744,,,up,1.2661375000000006,4.442428600723763,13.183884206939926,high_volatility,decreasing_vol,False,none,158.08186288213918,False,none,-0.14669999999999916,False,falling,mid_down,False,False,3.326738690625619,0.0,1.0,3.643446,10.5957,2.908153434962396,6,5,False,,stable
688458.SH,roe,20250430.0,20241231,半导体,美芯晟,0.43409999999999976,-0.0017134191217062424,0.0010508016639441647,0.9587338059257314,,,down,-1.9741499999999996,5.465640578480879,7.524547384394626,high_volatility,decreasing_vol,True,severe,-141.39757726930344,True,growth_to_decline,-23.295,False,falling,mid_down,False,True,-2.356490609701025,-0.2,0.8064959405073401,1.5069300000000003,-3.3525,-2.224721785351675,6,5,False,,stable
688468.SH,roe,20250429.0,20241231,医疗保健,科美诊断,-1.10994,-0.09912312578822999,0.9444982905834287,0.00564468147626245,-0.09220080843375478,-0.09220080843375478,down,-1.1397374999999998,0.15557334158645927,1.795453266448336,ultra_stable,stable,False,none,-21.070834313392396,False,none,-1.0501499999999995,False,falling,bottom,False,False,-0.11773979465516193,-1.0,0.02748633611151033,10.985909999999999,9.0602,0.8247109251759756,8,5,False,,stable
688469.SH,roe,20250429.0,20241231,半导体,芯联集成-U,2.5525800000000007,0.09955596884334737,0.8985237226613513,0.01416139134932488,,,up,5.118041666666667,0.41405133906936464,10.09940776615144,stable,increasing_vol,False,none,71.76655118201933,False,none,13.01905,False,rising,top,True,False,0.6304328578409177,0.8,0.0864107329737,-22.677786000000005,-7.7581,2.9231108132145764,6,5,False,,stable
688472.SH,roe,20250429.0,20241231,电气设备,阿特斯,0.0908999999999999,0.01614345443842653,0.050951028668825844,0.7150596641509737,-0.13693996914923334,-0.13693996914923334,up,-1.1380291666666669,0.6165536085422336,8.240534923899054,high_volatility,decreasing_vol,True,severe,-50.491835290097384,False,none,12.7368,False,falling,mid_down,False,False,-0.35060296523681345,-0.2,0.8064959405073401,13.392750000000003,10.1415,0.7572380579044631,9,5,False,,stable
688475.SH,roe,20250412.0,20241231,IT设备,萤石网络,-10.27129,-0.2820762594796738,0.8180529816704276,0.03493565741912188,-0.33129002981570765,-0.33129002981570765,down,-9.602295833333333,0.7715070316028542,18.028051689714005,moderate,decreasing_vol,True,moderate,-11.846958747365255,False,none,7.348999999999997,False,falling,mid_down,True,False,-0.0627327992788631,-0.8,0.0864107329737,20.285933000000004,9.3682,0.46180769698884433,7,5,False,,stable
688478.SH,roe,20250429.0,20241231,半导体,晶升股份,-4.11992,-0.3641873904151171,0.9547975263912639,0.0041354891840684055,-0.36183997117291544,-0.36183997117291544,down,-3.8817125,0.667394569122576,6.849643985492969,moderate,decreasing_vol,True,severe,-50.84077316460085,True,improving,3.4487000000000005,False,falling,mid_down,True,False,-0.3471802931869403,-1.0,0.02748633611151033,9.027284,3.4029,0.3769572332054691,6,5,False,,stable
688479.SH,roe,20250329.0,20241231,软件服务,友车科技,-4.4086799999999995,-0.2701576668419299,0.7916502933315267,0.04321173792683825,-0.31060723631087106,-0.31060723631087106,down,-5.5847750000000005,0.5461786719476911,7.978971288455673,moderate,stable,True,severe,-75.72406074033047,False,none,-11.99395,False,falling,bottom,False,False,-0.7013425574426719,-0.8,0.0864107329737,13.286116,4.2077,0.31669902626170054,10,5,False,,stable
688484.SH,roe,20250429.0,20241231,半导体,南芯科技,-0.4573200000000005,0.03693359623001472,0.2640271825022108,0.37581734786051013,,,up,-5.631475,1.0328522560560724,16.30547330999625,high_volatility,decreasing_vol,True,severe,-67.50686369509044,False,none,-50.62295,False,falling,mid_down,False,True,-0.5603554291094823,-0.2,0.8064959405073401,15.649644000000002,8.0479,0.5142545095594506,6,5,False,,stable
688486.SH,roe,20250228.0,20241231,半导体,龙迅股份,-4.17074,-0.18239704624661204,0.5465325035841082,0.1534051263386286,-0.1486527274152213,-0.1486527274152213,down,-4.567358333333333,0.5077502478469644,10.124976607281619,volatile,decreasing_vol,False,none,-56.85778395127684,False,none,-22.66785,False,falling,bottom,False,False,-0.4193399786758163,-0.6,0.22067136191984693,18.689638000000002,10.0942,0.5400960682063505,8,5,False,,stable
688488.SH,roe,20250430.0,20241231,生物制药,艾迪药业,-3.9415199999999997,-0.1510004779051529,0.7172849008733817,0.07021839975601891,,,down,-4.0548874999999995,1.2221593583169872,6.831528608371629,volatile,stable,True,severe,-35.40372670807453,False,none,0.16439999999999966,False,falling,bottom,False,False,-0.1509691776361708,-0.8,0.0864107329737,-6.772176,-13.407,0.5051223987469232,9,5,False,,stable
688489.SH,roe,20250331.0,20241231,IT设备,三未信安,-6.501939999999999,-0.5532860526554686,0.961577833739192,0.003234025386698334,-0.45633414049651944,-0.45633414049651944,down,-6.18665,0.8496447017039738,10.64062737915392,moderate,decreasing_vol,True,severe,-76.24024481929752,False,none,0.3902499999999982,False,falling,mid_down,False,True,-0.6968247658750134,-1.0,0.02748633611151033,10.573038,2.2438,0.21221904243605288,7,5,False,,stable
688496.SH,roe,20250428.0,20241231,元器件,清越科技,-6.28981,-0.13927999034999516,0.7889304781324653,0.04410367690751535,,,down,-6.44425,3.2663552358006824,10.918706955129807,high_volatility,increasing_vol,False,none,-201.31562381971548,False,none,6.9971,False,rising,mid_up,False,True,-2.5548861562689136,-0.8,0.0864107329737,1.4558370000000003,-6.438,-4.422198364239952,8,5,False,,stable
688498.SH,roe,20250426.0,20241231,半导体,源杰科技,-6.16129,-0.6175926269701163,0.9394895361190528,0.006435894442151799,,,down,-6.091233333333333,1.052030526712103,9.978740992580176,moderate,decreasing_vol,True,severe,-103.96506195409303,False,none,6.3614,False,falling,mid_down,False,True,-1.492926823875421,-1.0,0.02748633611151033,7.636833,-0.2928,-0.03834050057137559,7,5,False,,stable
688499.SH,roe,20250430.0,20241231,专用机械,利元亨,-13.38212,-0.20672891735065702,0.8122696219424846,0.03668886469996906,,,down,-12.98875,14.576290023023152,25.723070529429414,high_volatility,increasing_vol,True,severe,-453.4482484582618,True,accelerated_decline,-34.988749999999996,False,falling,bottom,False,True,-3.8576439917021954,-1.0,0.02748633611151033,-6.071951999999999,-44.4751,0.13652475205227194,9,5,False,,stable
688502.SH,roe,20250329.0,20241231,元器件,茂莱光学,-3.88035,-0.28902354635894817,0.7915845466225585,0.043233212630303185,-0.3542381810199896,-0.3542381810199896,down,-3.6657,0.5786309667984882,6.9537670792168464,moderate,increasing_vol,True,moderate,-82.85336283488634,False,none,-3.1252999999999984,False,falling,bottom,False,False,-0.8688045379019701,-0.6,0.22067136191984693,10.853515,3.0068,0.27703467494171247,10,5,False,,stable
688503.SH,roe,20250428.0,20241231,电气设备,聚和材料,-3.7114500000000006,-0.23499133495033364,0.8961739630780066,0.01466733609314409,-0.19560222808120953,-0.19560222808120953,down,-3.759958333333334,0.4227973325575129,6.313979260894038,stable,decreasing_vol,False,none,-35.394678492239464,False,none,-3.6975500000000006,False,falling,mid_down,False,False,-0.21749013145812612,-0.8,0.0864107329737,13.820385,8.7411,0.6324787623499635,7,5,False,,stable
688505.SH,roe,20250328.0,20241231,化学制药,复旦张江,-2.44151,-0.38578915519387547,0.9058211419273918,0.012631655509697491,-0.37530161119047833,-0.37530161119047833,down,-2.4335125,0.5759809819608571,3.911394691539068,ultra_stable,stable,True,severe,-72.51693002257336,False,none,-1.2041500000000012,False,falling,bottom,False,True,-0.6106781043255876,-1.0,0.02748633611151033,6.0583870000000015,1.7045,0.28134551325294993,9,5,False,,stable
688506.SH,roe,20250329.0,20241231,化学制药,百利天恒,6.088444999999998,0.005158105591635154,0.009878754202893096,0.8736589429831392,,,up,-22.884674999999998,27.720543154464227,119.38849849023566,high_volatility,increasing_vol,False,none,511.59730502685113,True,deterioration_to_recovery,354.06115,False,rising,top,True,False,5.198752809340116,-0.2,0.8064959405073401,2.641485000000003,183.6399,69.52146235924104,7,5,False,,stable
688507.SH,roe,20250422.0,20241231,软件服务,索辰科技,-2.9420300000000004,-0.3025211973152918,0.810577946580847,0.03720804308429478,-0.4029689951449982,-0.4029689951449982,down,-2.5703458333333336,0.6515334245273021,5.195431772528631,moderate,increasing_vol,True,severe,-86.58867728016665,False,none,-1.61975,False,falling,bottom,False,False,-0.9541373708763496,-0.8,0.0864107329737,7.091551000000001,1.4422,0.203368769398965,6,5,False,,stable
688508.SH,roe,20250329.0,20241231,半导体,芯朋微,-2.50908,-0.2051984960173076,0.7024623873447791,0.0762510591320728,-0.20769997531693307,-0.20769997531693307,down,-2.7211583333333333,0.6142210181145271,4.8136009812821,moderate,decreasing_vol,False,none,-25.73227666184851,False,none,-3.7782,False,rising,mid_up,False,False,-0.14602068660093614,-0.6,0.22067136191984693,7.084196000000001,4.4701,0.630996093275793,10,5,False,,stable
688509.SH,roe,20250429.0,20241231,软件服务,正元地信,-3.89952,-0.45172470666208564,0.9044146688279465,0.012921556937213323,,,down,-3.519825,9.891454979565388,7.163589525300846,high_volatility,increasing_vol,True,severe,-761.5935874296636,True,accelerated_decline,-8.398650000000002,False,falling,bottom,False,True,-2.3039765315802034,-1.0,0.02748633611151033,-1.9811330000000003,-12.4631,0.15895988959408175,8,5,False,,stable
688512.SH,roe,20250428.0,20241231,半导体,慧智微-U,9.7521,0.1958555873653897,0.7399073579332086,0.06142838613812769,,,up,9.9402375,0.6070222233798295,21.094726408228194,moderate,decreasing_vol,False,none,-7.937945927946362,True,growth_to_decline,-32.5772,False,rising,mid_up,False,True,-0.03815075424600134,0.6,0.22067136191984693,-31.392396,-22.0419,1.424214609448369,6,5,False,,stable
688513.SH,roe,20250425.0,20241231,化学制药,苑东生物,-0.9162399999999998,-0.08363944195846158,0.892391536640144,0.015495243820496463,-0.08387173885326904,-0.08387173885326904,down,-0.8762874999999997,0.14981097656393322,1.5499593446281097,ultra_stable,decreasing_vol,False,none,-13.664482910991138,False,none,1.451550000000001,False,rising,mid_up,False,False,-0.07307371821060893,-0.8,0.0864107329737,9.88798,8.9877,0.9089520812137565,10,5,False,,stable
688515.SH,roe,20250429.0,20241231,半导体,裕太微-U,3.2693799999999995,-0.013306743376220039,0.005483204307572642,0.9058045475811509,,,down,1.28875,1.513982684341398,29.385465233802236,high_volatility,decreasing_vol,False,none,-8047.39764052741,False,none,-76.21965,False,rising,mid_up,False,True,-1.5071929931238446,0.2,0.8064959405073401,-16.288906,-11.7404,1.3874234267997685,6,5,False,,stable
688516.SH,roe,20250422.0,20241231,专用机械,奥特维,3.5418100000000017,0.10417061741383021,0.5888510872625133,0.129889864633449,0.1301403988369252,0.1301403988369252,up,4.8758,0.23814657297596076,7.566664403685418,stable,stable,True,mild,-8.151956966555298,False,none,-15.203450000000004,False,falling,mid_down,False,False,-0.04249929433033284,0.6,0.22067136191984693,33.57595,32.903,0.9799573802081549,10,5,False,,stable
688517.SH,roe,20250424.0,20241231,电气设备,金冠电气,-0.5828799999999994,-0.04466919451913044,0.6134386059557125,0.11713895420427865,-0.11065595133185357,-0.11065595133185357,down,-0.8752999999999993,0.24936814428736787,3.122712586838564,stable,decreasing_vol,False,none,3.709288853743306,False,none,6.310999999999999,False,rising,mid_up,False,False,0.018136952815585472,-0.6,0.22067136191984693,11.77685,11.2788,0.9577094044672387,8,5,False,,stable
688518.SH,roe,20250415.0,20241231,专用机械,联赢激光,0.4909699999999999,0.008982577118101878,0.026251305952299728,0.7946126520360215,-0.018161918878561,-0.018161918878561,up,0.16610000000000003,0.525464304997009,4.7819668890530815,volatile,stable,True,severe,-66.79395444827546,False,none,-5.8393000000000015,False,falling,bottom,False,True,-0.547422558612696,0.0,1.0,9.247751000000001,5.374,0.5811142622676583,10,5,False,,stable
688519.SH,roe,20250417.0,20241231,元器件,南亚新材,-3.2120100000000003,-0.044265809259080004,0.35581591949286456,0.2883247385486746,,,down,-3.7588500000000002,1.7292052464049226,7.434164611239114,high_volatility,stable,False,none,28.067018305926165,False,none,-6.01125,False,rising,mid_up,False,False,0.10837318475996216,-0.4,0.4624327264504764,3.3355770000000007,2.0638,0.6187235371871193,10,5,False,,stable
688521.SH,roe,20250426.0,20241231,半导体,芯原股份,-5.80594,-0.06889320434107449,0.3726318889866386,0.2741796155191986,,,down,-5.704525,1.6761211022922555,11.329975247898822,high_volatility,increasing_vol,True,moderate,-1050.0304994281357,True,growth_to_decline,-16.36945,False,falling,bottom,False,True,-2.8005800682776205,-0.4,0.4624327264504764,-8.501422,-24.9193,0.3411581384709843,9,5,False,,stable
688525.SH,roe,20250430.0,20241231,半导体,佰维存储,-0.27392500000000003,-0.011278598786485582,0.05917376428884469,0.6933583922539882,,,down,-0.02390833333333335,11.281257898135754,15.448103315391181,high_volatility,increasing_vol,False,none,121.217173822426,False,none,35.996849999999995,False,rising,mid_up,False,False,0.3885064134759254,0.0,1.0,-2.2092970000000003,7.4298,-0.2973561872459555,7,5,False,,stable
688529.SH,roe,20250415.0,20241231,专用机械,豪森智能,-2.2244,-0.3089480945624085,0.7699624677149244,0.050526992529227384,,,down,-3.121433333333333,1.0928682139112378,5.918384097707752,volatile,increasing_vol,True,severe,-154.02433436847733,False,none,-7.536649999999998,False,falling,bottom,False,True,-2.455519556672005,-0.8,0.0864107329737,4.418620000000001,-4.2448,-0.9606619261217301,8,5,False,,stable
688530.SH,roe,20250426.0,20241231,半导体,欧莱新材,-1.83393,-0.1563714042054057,0.5917960074764691,0.12832804984025303,-0.21793724070025244,-0.21793724070025244,down,-1.8449,0.40615173337080823,3.9108350406275125,moderate,stable,True,severe,-48.787483702737944,False,none,-5.67865,False,falling,bottom,False,False,-0.3293178978628608,-0.6,0.22067136191984693,9.078821,4.1244,0.45428806229355106,6,5,False,,stable
688531.SH,roe,20250426.0,20241231,专用机械,日联科技,-3.0887700000000002,-0.22907731592032726,0.6673171508202548,0.09142850681301377,-0.2499152808877062,-0.2499152808877062,down,-2.4861291666666667,0.5347025455917819,6.48731071654503,volatile,increasing_vol,True,moderate,-75.60646900269542,False,none,-3.8465499999999997,False,falling,bottom,False,True,-0.6995180915664581,-0.4,0.4624327264504764,11.205929000000001,4.4164,0.39411279511051694,8,5,False,,stable
688535.SH,roe,20250423.0,20241231,半导体,华海诚科,-6.370309999999999,-0.451847849277633,0.9548020567293488,0.004134861668077741,-0.3873938519882477,-0.3873938519882477,down,-6.775849999999998,0.7594359352803313,10.361197107091439,stable,decreasing_vol,False,none,-66.02234392113911,False,none,7.437599999999998,False,falling,mid_down,False,False,-0.5325774104691534,-1.0,0.02748633611151033,11.732187000000001,3.8777,0.3305180866960269,10,5,False,,stable
688536.SH,roe,20250429.0,20241231,半导体,思瑞浦,-4.97451,-0.3283303942844746,0.8493089753558815,0.026049637731907858,,,down,-5.139925,1.3126273779315119,8.371858658804507,volatile,stable,True,severe,-147.29433558587942,False,none,-7.9121500000000005,False,falling,mid_down,False,True,-2.366838423946639,-0.8,0.0864107329737,4.885587,-3.6253,-0.7420397999257817,8,5,False,,stable
688538.SH,roe,20250329.0,20241231,半导体,和辉光电-U,-4.12224,-0.21371196602825263,0.6896104053413991,0.0816579630518395,,,down,-3.7671666666666663,0.5385091634717933,7.682888694885537,moderate,increasing_vol,False,none,-131.0092865138261,False,none,0.5568500000000007,False,rising,mid_up,False,False,-0.4175579039801056,-0.4,0.4624327264504764,-15.503632000000001,-22.2887,0.6955826046382249,8,5,False,,stable
688543.SH,roe,20250326.0,20241231,专用机械,国科军工,-3.6351799999999996,-0.22275904547251033,0.8939118652256581,0.015160480306139479,-0.21506303478763755,-0.21506303478763755,down,-3.730025,0.3952488842058943,6.0482881455830135,stable,stable,False,none,-51.00537995965031,False,none,1.7761999999999993,False,falling,mid_down,False,True,-0.3554945084827792,-0.8,0.0864107329737,14.211926000000002,8.7426,0.6151594090765741,9,5,False,,stable
688545.SH,roe,20250401.0,20241231,元器件,兴福电子,1.1928399999999997,0.08615617917761935,0.31756024733966043,0.32252588779121627,,,up,1.38305,1.324160247691649,9.502120971025365,high_volatility,decreasing_vol,False,none,-32.62409860808317,False,none,-24.49445,False,rising,mid_up,False,True,-0.19671152297936279,0.2,0.8064959405073401,8.171852000000001,9.6423,1.1799406058748982,9,5,False,,stable
688549.SH,roe,20250411.0,20241231,元器件,中巨芯-U,-0.6707599999999999,-0.2646680175839865,0.8508600169228324,0.02563497450974396,-0.3957706210454769,-0.3957706210454769,down,-0.5738416666666666,0.8166174279421011,1.2094267431308106,volatile,decreasing_vol,True,severe,-62.8275784501181,True,growth_to_decline,-0.8576,False,falling,mid_down,True,False,-0.23799098476626343,-0.8,0.0864107329737,1.2797920000000003,0.3305,0.2582450898270969,8,5,False,,stable
688551.SH,roe,20250426.0,20241231,专用机械,科威尔,-0.7992499999999998,-0.08905749655277413,0.2976287591531308,0.3415665021302283,-0.2120605764859912,-0.2120605764859912,down,-0.997025,0.3733916784917433,2.6710573720906856,moderate,increasing_vol,True,severe,-39.72624721192574,False,none,-4.497000000000002,False,falling,bottom,False,False,-0.24769174623809675,-0.2,0.8064959405073401,6.913725,3.7562,0.5432961247373883,8,5,False,,stable
688553.SH,roe,20250426.0,20241231,化学制药,汇宇制药-W,-8.30783,-0.2000022506967216,0.6663761053968028,0.0918519545963401,-0.3862587228617044,-0.3862587228617044,down,-10.5875375,1.1611875335640114,22.956538196056474,high_volatility,decreasing_vol,False,none,22.707347010345437,False,none,39.2727,False,rising,mid_up,False,False,0.10143139113666533,-0.6,0.22067136191984693,16.213929,8.3976,0.5179250507387815,8,5,False,,stable
688556.SH,roe,20250429.0,20241231,专用机械,高测股份,1.215679999999999,-0.04342856863801508,0.2052088548499546,0.4436060794342041,,,down,3.1606999999999994,0.9569119637246357,23.00334066365144,high_volatility,stable,True,severe,-102.33329453018578,False,none,-69.0325,False,falling,bottom,False,True,-2.7814974483653847,0.0,1.0,24.403844000000003,-1.1425,-0.0468163949908875,10,5,False,,stable
688557.SH,roe,20250329.0,20241231,专用机械,兰剑智能,-0.32098999999999994,-0.020216633934610567,0.11577476466739989,0.5752824733425335,-0.08060013842793157,-0.08060013842793157,down,-0.20859999999999967,0.18594717693147675,1.9613261949507532,stable,decreasing_vol,False,none,5.357977480348422,False,none,5.1958,False,falling,mid_down,False,False,0.025958141748029462,0.0,1.0,10.234005,9.9184,0.9691611446349694,8,5,False,,stable
688559.SH,roe,20250430.0,20241231,专用机械,海目星,-1.4627400000000002,-0.06457440423098132,0.34896187153759856,0.29424007958831416,,,down,-1.7421,1.1173174508947912,10.09324249996006,high_volatility,increasing_vol,True,severe,-127.52868698269376,False,none,-27.359350000000003,False,falling,bottom,False,True,-3.109076789009805,-0.2,0.8064959405073401,8.441946999999999,-5.8537,-0.693406390729532,9,5,False,,stable
688560.SH,roe,20250429.0,20241231,电气设备,明冠新材,-3.5933,-0.43633674580460713,0.8845713281771695,0.017258974425473642,,,down,-3.6432333333333338,1.36994182426691,5.7763049043484544,moderate,stable,True,severe,-151.89983291018382,False,none,1.4461000000000004,False,falling,mid_down,False,True,-1.9194083603395153,-1.0,0.02748633611151033,3.1384700000000008,-2.3917,-0.7620592199383774,10,5,False,,stable
688561.SH,roe,20250430.0,20241231,软件服务,奇安信-U,-1.39585,-0.003180304054984318,0.003943089691227845,0.9201007370240725,,,down,-0.493,1.3371141220867455,6.233144676084456,high_volatility,increasing_vol,True,severe,-2636.9777158774373,False,none,-17.79765,False,falling,bottom,False,True,-1.960100607712237,0.0,1.0,-5.080395,-14.5724,0.34863131673574704,9,5,False,,stable
688562.SH,roe,20250331.0,20241231,软件服务,航天软件,0.24377999999999958,-0.0020230384376006116,0.0006062675349591988,0.9686528266379872,,,down,-0.6088500000000002,3.4381945577172215,8.250222896807092,high_volatility,stable,True,severe,-143.1868101055229,False,none,-24.45355,False,falling,mid_down,False,True,-2.6503322748897276,0.0,1.0,2.472714,-4.6206,-1.8686350301733237,6,5,False,,stable
688566.SH,roe,20250415.0,20241231,化学制药,吉贝尔,0.05512999999999986,0.017688340504467888,0.009677532915587633,0.874948076442684,-0.04617796771783056,-0.04617796771783056,up,0.1957916666666666,0.21302236629462276,2.222351575921326,moderate,decreasing_vol,False,none,12.340045313846252,False,none,6.09395,False,falling,mid_down,False,False,0.057888665247355364,0.0,1.0,10.460045000000001,10.5612,1.009670608491646,9,5,False,,stable
688567.SH,roe,20250430.0,20241231,电气设备,孚能科技,-0.5665899999999997,0.0019866733247149468,0.0024565911608849965,0.9369189890147516,,,up,-1.1409624999999999,0.6401095673510638,5.422457760370292,high_volatility,increasing_vol,False,none,62.42377611134717,False,none,15.830549999999999,False,rising,top,True,False,0.4797536420704053,0.0,1.0,-8.641117000000001,-3.2721,2.6408474679869203,9,5,False,,stable
688568.SH,roe,20250304.0,20241231,软件服务,中科星图,-2.60095,-0.17774239085335633,0.8706968838878364,0.020556822045897417,-0.16254656089928798,-0.16254656089928798,down,-2.6400999999999994,0.3374592186189295,4.44498583091105,stable,decreasing_vol,False,none,-9.05662183506437,True,improving,2.3534499999999996,False,falling,mid_down,True,False,-0.047228852989049885,-1.0,0.02748633611151033,12.391635000000003,9.5004,0.7666784891582102,9,5,False,,stable
688570.SH,roe,20250321.0,20241231,专用机械,天玛智控,-7.068799999999999,-0.28884163289015813,0.8487706700693667,0.026194140412848944,-0.3015150322039877,-0.3015150322039877,down,-6.562049999999999,0.4974042460764512,11.895392700663564,stable,increasing_vol,True,severe,-72.54356865055168,False,none,-4.517600000000002,False,falling,bottom,False,True,-0.6444769538996189,-0.8,0.0864107329737,21.794300000000003,7.9703,0.36570571204397473,10,5,False,,stable
688573.SH,roe,20250425.0,20241231,专用机械,信宇人,-5.01738,-0.07915590840615847,0.5063054939839965,0.17770111779663558,,,down,-6.8491,1.1005707135665594,12.456325370389134,high_volatility,stable,True,severe,-136.30064153929112,False,none,-29.180300000000003,False,falling,bottom,False,True,-3.177035183111684,-0.6,0.22067136191984693,9.812846,-7.2031,-0.734048001976185,6,5,False,,stable
688575.SH,roe,20250425.0,20241231,医疗保健,亚辉龙,-4.34116,-0.09206935799291055,0.3353626261794744,0.30624516422170417,-0.22384812437949353,-0.22384812437949353,down,-3.9518625000000007,0.6536057602004575,16.481427426136367,high_volatility,stable,True,moderate,-77.91627483163262,False,none,-6.608950000000004,False,falling,bottom,False,False,-0.7542432037768243,-0.6,0.22067136191984693,23.913812000000004,11.3424,0.47430330220878203,8,5,False,,stable
688576.SH,roe,20250429.0,20241231,医疗保健,西山科技,-7.457889999999999,-0.40912416416409053,0.9320080389771342,0.007683788099776504,-0.3732284113431129,-0.3732284113431129,down,-7.79505,0.6229348907065072,11.955216918065519,ultra_stable,stable,True,severe,-75.58325359084087,False,none,1.8767999999999994,False,falling,mid_down,False,True,-0.7003699712710676,-1.0,0.02748633611151033,16.954393000000003,5.0267,0.2964836311155462,8,5,False,,stable
688578.SH,roe,20250424.0,20241231,化学制药,艾力斯,10.96505,0.3260903707058603,0.8922188564766365,0.01553343501383441,,,up,11.31195,2.2850406438607798,17.553956431015774,volatile,stable,False,none,628.3846607669617,False,none,-2.5977999999999994,False,rising,top,False,True,0.9861404459831113,1.0,0.02748633611151033,10.971635000000001,30.8653,2.813190559109923,9,5,False,,stable
