ts_code,metric_name,ann_date,industry,name,end_date,netprofit_margin_slope,netprofit_margin_log_slope,netprofit_margin_r_squared,netprofit_margin_p_value,netprofit_margin_cagr_approx,netprofit_margin_cagr,netprofit_margin_trend_direction,netprofit_margin_cv,netprofit_margin_std_dev,netprofit_margin_volatility_type,netprofit_margin_volatility_regime,netprofit_margin_has_deterioration,netprofit_margin_deterioration_severity,netprofit_margin_total_decline_pct,netprofit_margin_has_inflection,netprofit_margin_inflection_type,netprofit_margin_slope_change,netprofit_margin_is_cyclical,netprofit_margin_current_phase,netprofit_margin_cycle_position,netprofit_margin_is_accelerating,netprofit_margin_is_decelerating,netprofit_margin_recent_3y_slope,netprofit_margin_robust_slope,netprofit_margin_mk_tau,netprofit_margin_mk_p_value,netprofit_margin_weighted_avg,netprofit_margin_latest_value,netprofit_margin_latest_vs_weighted_ratio,netprofit_margin_full_data_years,netprofit_margin_trend_window_years,netprofit_margin_has_structural_break,netprofit_margin_break_year_index,netprofit_margin_data_regime
688016.SH,net_margin,20250329.0,医疗保健,心脉医疗,20241231,-1.4335399999999994,-0.03162086380288216,0.5581578822698734,0.14674225426035553,-0.027344904845144957,-0.027344904845144957,down,0.07055041569400027,2.999606134144948,ultra_stable,decreasing_vol,False,none,4.017377398177726,False,none,0.6338000000000008,False,falling,mid_down,True,False,0.01968775721323368,-1.3653166666666658,-0.4,0.4624327264504764,41.80043,40.847,0.9771909044954802,9,5,False,,stable
688018.SH,net_margin,20250322.0,半导体,乐鑫科技,20241231,0.3941700000000001,0.02218805304472891,0.009053291848255336,0.8790358464177696,0.07781743642750771,0.07781743642750771,up,0.30310464937560944,3.6907537631221077,moderate,stable,False,none,120.62588161538059,False,none,2.8221,False,rising,top,True,False,0.3939677704107012,0.9767583333333334,0.2,0.8064959405073401,12.294751000000002,16.892,1.373919650751772,9,5,False,,stable
688019.SH,net_margin,20250416.0,半导体,安集科技,20241231,-0.340185000000001,0.0012529879935380271,0.00032423088580302046,0.977074762706387,-0.05494657654460344,-0.05494657654460344,up,0.2358701788541256,6.806434990139846,moderate,decreasing_vol,True,mild,3.8833182706355966,False,none,18.784750000000003,False,falling,mid_down,False,False,0.01903738031063229,-0.38207500000000094,0.0,1.0,28.834975,29.0812,1.0085391091894478,9,5,False,,stable
688020.SH,net_margin,20250417.0,元器件,方邦股份,20241231,-16.941309999999998,-0.13513232335846478,0.7914557079577275,0.04327530733073648,,,down,22.12892208024583,29.475281632445856,high_volatility,decreasing_vol,True,severe,-19.65489636281213,True,improving,26.008,False,falling,mid_down,True,False,-0.08963324103220116,-16.76605,-0.8,0.0864107329737,-6.414373,-24.8114,0.2585252343680728,10,5,False,,stable
688022.SH,net_margin,20250424.0,专用机械,瀚川智能,20241231,-8.502369999999999,-0.2239999591651517,0.8013555795133489,0.04008874619865429,,,down,2.420030158968201,106.47566412402884,high_volatility,increasing_vol,True,severe,-3776.9934989478975,True,accelerated_decline,-226.82355,False,falling,bottom,False,True,-4.349860773529306,-10.268475,-0.8,0.0864107329737,-58.912343,-234.1583,0.251591948694537,9,5,False,,stable
688023.SH,net_margin,20250430.0,软件服务,安恒信息,20241231,-5.713589999999999,-0.1498272087338905,0.7699694149703366,0.050524575100369035,,,down,1.8872851339964607,10.92051120795176,high_volatility,decreasing_vol,False,none,22.76474268731425,False,none,18.3456,False,rising,mid_up,False,False,0.12864306222677913,-6.8450625,-0.6,0.22067136191984693,-7.500437,-9.8753,0.7595148501817667,9,5,False,,stable
688025.SH,net_margin,20250325.0,专用机械,杰普特,20241231,0.7681699999999998,0.09762906302385262,0.6971310708213285,0.07847404617558197,0.13419190950961646,0.13419190950961646,up,0.19859035695994845,1.4397920033810439,ultra_stable,decreasing_vol,False,none,31.55946892010671,False,none,-1.3953000000000007,False,rising,mid_up,False,False,0.13590675622279846,0.7543124999999999,0.8,0.0864107329737,7.634145,8.5315,1.1175449248082134,10,5,False,,stable
688026.SH,net_margin,20250416.0,医疗保健,洁特生物,20241231,-3.3679199999999994,-0.150458723360499,0.6030025084603647,0.1224712403462154,-0.13829889870575707,-0.13829889870575707,down,0.39794269790822295,6.2644537447410364,moderate,stable,False,none,-9.17796121028366,False,none,10.135099999999998,False,rising,mid_up,False,False,-0.04800627371047628,-4.16935,-0.8,0.0864107329737,14.731724000000002,13.0603,0.8865425390809656,10,5,False,,stable
688029.SH,net_margin,20250429.0,医疗保健,南微医学,20241231,0.4700400000000002,0.02684262726230265,0.139125434675993,0.536341864679805,0.006809200941614968,0.006809200941614968,up,0.10258846420723068,1.9476009575885918,ultra_stable,stable,False,none,22.651420956505685,False,none,1.7297999999999956,False,rising,top,True,False,0.1019400929291776,0.14401250000000038,0.4,0.4624327264504764,19.21962,20.6166,1.0726850999135258,10,5,False,,stable
688030.SH,net_margin,20250328.0,软件服务,山石网科,20241231,-7.829509999999999,-0.10713373410744512,0.7137985194468148,0.07161781636879416,,,down,1.729471912248781,16.487436223288324,high_volatility,decreasing_vol,False,none,38.909106949866555,False,none,5.4232499999999995,False,rising,mid_up,True,False,0.2459962805558138,-6.2898625,-0.6,0.22067136191984693,-11.882073,-13.849,0.8579733554769298,9,5,False,,stable
688031.SH,net_margin,20250426.0,软件服务,星环科技-U,20241231,-0.8856000000000023,-0.011991994601752699,0.05800495158302427,0.6963411010012123,,,down,0.1636909881478817,12.113306635390684,stable,increasing_vol,True,severe,-26.84244094854605,False,none,-32.678349999999995,False,falling,bottom,False,False,-0.11887889300263632,-2.311175000000002,-0.2,0.8064959405073401,-75.40181,-92.6754,0.8136119185889675,7,5,False,,stable
688032.SH,net_margin,20250430.0,电气设备,禾迈股份,20241231,-0.7624599999999997,-0.0394083185664695,0.07491430289358304,0.6559096811271008,-0.04857149266640293,-0.04857149266640293,down,0.2628270685481781,6.497894641882092,moderate,stable,True,moderate,-50.25201787508227,True,growth_to_decline,-13.04325,False,falling,bottom,False,True,-0.3487838961919558,-0.4819749999999998,-0.2,0.8064959405073401,24.494342,17.2329,0.7035461495556811,8,5,False,,stable
688033.SH,net_margin,20250422.0,电气设备,天宜新材,20241231,-10.846689999999999,-0.1020498576382526,0.6246048658869334,0.11156208678891459,,,down,4.194735414533466,97.72005284872188,high_volatility,increasing_vol,True,severe,-1128.299775704242,True,accelerated_decline,-202.44709999999998,False,falling,bottom,False,True,-4.814462136395848,-9.923449999999999,-0.8,0.0864107329737,-37.293922,-197.595,0.18873919886636809,10,5,False,,stable
688035.SH,net_margin,20250419.0,半导体,德邦科技,20241231,-0.8758299999999999,-0.08290678184955304,0.5316856682106038,0.16214466262592833,-0.0787797605115349,-0.0787797605115349,down,0.1710088631725618,1.9433447210929924,ultra_stable,increasing_vol,True,moderate,-36.01604421344315,True,growth_to_decline,-3.773650000000001,False,falling,bottom,False,True,-0.22222021308954654,-0.9718,-0.4,0.4624327264504764,10.926085,8.3588,0.7650315735233617,7,5,False,,stable
688037.SH,net_margin,20250426.0,半导体,芯源微,20241231,-0.14839000000000002,-0.005844995658929211,0.0028302565634376105,0.932295423557382,-0.06212789272802011,-0.06212789272802011,down,0.18811487012855727,2.433803853641456,stable,decreasing_vol,True,moderate,-20.52804184482544,False,none,4.0284,False,falling,mid_down,False,False,-0.11453553841820474,-0.14425,-0.2,0.8064959405073401,12.863665,11.4864,0.8929337012429973,9,5,False,,stable
688038.SH,net_margin,20250426.0,软件服务,中科通达,20241231,-6.952285000000001,-0.1649045013687406,0.7822653869782386,0.04632033916137013,,,down,3.3277040305204006,23.503307351243148,high_volatility,increasing_vol,False,none,-165.45909385712966,False,none,48.088049999999996,False,rising,mid_up,False,False,-0.4670158392143626,-5.713541666666666,-0.8,0.0864107329737,-9.748294999999999,-5.7302,1.7012137447209519,9,5,False,,stable
688039.SH,net_margin,20250422.0,软件服务,当虹科技,20241231,-18.458260000000003,-0.1194777452212793,0.779898310132247,0.04711812254394532,,,down,2.471452041485225,31.98227000420702,high_volatility,decreasing_vol,False,none,-20.95381995739711,False,none,10.321650000000004,False,rising,mid_up,True,False,-0.09507455205183524,-16.441354166666667,-0.8,0.0864107329737,-18.478158,-35.943,0.5140961522410483,9,5,False,,stable
688041.SH,net_margin,20250301.0,半导体,海光信息,20241231,5.885060000000001,0.2518842089574433,0.7337284625714525,0.06377931389838601,,,up,0.8450922991550209,15.332881424181172,volatile,decreasing_vol,False,none,35.12857084269381,False,none,-23.205199999999998,False,rising,mid_up,False,True,0.15041098886332138,5.514675000000001,1.0,0.02748633611151033,20.690509000000002,29.6541,1.433222353302183,10,5,False,,stable
688045.SH,net_margin,20250315.0,半导体,必易微,20241231,-6.14724,-0.15010001724602964,0.7589373186788242,0.05442309841643482,,,down,2.2596776486722834,13.400475972815293,high_volatility,decreasing_vol,False,none,-196.09953535646872,False,none,-23.254350000000002,False,rising,mid_up,False,False,-2.38821464387423,-5.231875,-0.6,0.22067136191984693,4.086088,-5.2947,-1.2957870706651446,7,5,False,,stable
688046.SH,net_margin,20250426.0,生物制药,药康生物,20241231,-3.20158,-0.12605514679533025,0.6105791701941611,0.11858836954372293,-0.13964674865424243,-0.13964674865424243,down,0.24560644987744606,6.5975394021559275,stable,increasing_vol,True,severe,-49.83607277427613,False,none,-10.897799999999998,False,falling,bottom,False,True,-0.34457176662079836,-3.1949875,-0.4,0.4624327264504764,25.23376,15.9892,0.6336431827836994,7,5,False,,stable
688047.SH,net_margin,20250429.0,半导体,龙芯中科,20241231,-34.62347,-0.12113124921847357,0.7578717953128205,0.054805955774301786,,,down,1.982188960240216,61.75148947237629,high_volatility,increasing_vol,True,severe,-1870.0536667523054,False,none,-78.54865000000001,False,falling,bottom,False,False,-4.079275529762141,-37.550749999999994,-0.6,0.22067136191984693,-41.540221,-124.0135,0.3349653142601411,7,5,False,,stable
688048.SH,net_margin,20250430.0,半导体,长光华芯,20241231,-15.17946,-0.0833621088649059,0.6818074964743225,0.08502102045105099,,,down,233.4831949454038,31.987197707520426,high_volatility,increasing_vol,True,moderate,-216.48275260028512,False,none,-14.513449999999997,False,falling,bottom,False,True,-4.20136454377798,-12.872995833333334,-0.4,0.4624327264504764,-4.416838,-36.0273,0.12259697507168177,8,5,False,,stable
688049.SH,net_margin,20250331.0,半导体,炬芯科技,20241231,1.4567999999999999,0.10186231661463058,0.4431191438256688,0.2200466039252175,0.29191574236400264,0.29191574236400264,up,0.330198280785505,4.202862777322143,moderate,decreasing_vol,False,none,26.144350576707957,False,none,-8.38795,False,rising,top,False,True,0.11585289621485373,1.9537750000000005,0.4,0.4624327264504764,13.253873000000002,16.3502,1.2336167699811216,8,5,False,,stable
688050.SH,net_margin,20250423.0,医疗保健,爱博医疗,20241231,-2.4161200000000003,-0.075293470051208,0.5676128243598748,0.14143791001281356,-0.06026852172349417,-0.06026852172349417,down,0.15309141819767144,5.225784745662607,ultra_stable,increasing_vol,True,moderate,-29.98987552248169,False,none,-4.626299999999997,False,falling,bottom,False,True,-0.17818065494637647,-2.2792749999999993,-0.4,0.4624327264504764,32.927,27.4523,0.8337321954626903,9,5,False,,stable
688051.SH,net_margin,20250430.0,软件服务,佳华科技,20241231,-16.238220000000002,-0.04341116599061709,0.4990796143178581,0.1822765891578739,,,down,1.1905548332305045,50.786926186913504,high_volatility,decreasing_vol,False,none,68.34198789738099,True,deterioration_to_recovery,90.74915,False,rising,mid_up,True,False,0.5749989775492597,-17.5824,-0.4,0.4624327264504764,-47.529666000000006,-35.2505,1.348340193756117,9,5,False,,stable
688052.SH,net_margin,20250410.0,半导体,纳芯微,20241231,-13.242949999999999,-0.11033414719382888,0.7667871125606448,0.051636879321260126,,,down,6.527032015665756,23.663493491515574,high_volatility,increasing_vol,False,none,-237.24823699113156,False,none,5.770849999999999,False,rising,mid_up,False,True,-3.558651981745921,-12.880533333333332,-0.6,0.22067136191984693,-0.34742499999999854,-20.5521,0.016904598556838405,10,5,False,,stable
688055.SH,net_margin,20250426.0,元器件,龙腾光电,20241231,-4.63552,-0.13196332882967898,0.7233252511379994,0.0678221792317822,,,down,3.2021128713629126,9.547739948542796,high_volatility,stable,False,none,-193.2177605403056,False,none,-15.68285,False,rising,mid_up,False,False,-2.4541826512175606,-5.112791666666666,-0.4,0.4624327264504764,1.5910440000000006,-5.5761,-3.5046799459977214,9,5,False,,stable
688058.SH,net_margin,20250425.0,软件服务,宝兰德,20241231,-11.864120000000002,-0.030761307511282317,0.5139641925961903,0.17292324085039304,,,down,7.364933549742148,22.034702791460564,high_volatility,stable,True,severe,-41.28353462566392,False,none,-0.3614999999999995,False,falling,bottom,False,False,-0.1725144486475001,-12.4693375,-0.8,0.0864107329737,-0.5673960000000005,-20.881,0.027172836549973683,10,5,False,,stable
688060.SH,net_margin,20250425.0,IT设备,云涌科技,20241231,-10.18079,-0.43132941408467346,0.9081280008546966,0.012161325900338991,,,down,2.2748750449014303,16.119537080667047,ultra_stable,stable,True,severe,-321.6823214566826,False,none,1.5046999999999997,False,falling,mid_down,False,True,-2.839204067329868,-10.1198375,-1.0,0.02748633611151033,4.031663000000002,-12.6738,-3.1435663149424924,10,5,False,,stable
688061.SH,net_margin,20250426.0,半导体,灿瑞科技,20241231,-6.980510000000001,-0.10525225480927136,0.6796714984538765,0.08595226385900864,,,down,1.3060138339867273,14.094031131404527,high_volatility,increasing_vol,True,severe,-140.65363496595654,False,none,-15.213549999999998,False,falling,bottom,False,True,-3.3700245639900874,-8.3301125,-0.6,0.22067136191984693,8.697486999999999,-9.2548,-1.0640774743325285,7,5,False,,stable
688062.SH,net_margin,20250331.0,生物制药,迈威生物-U,20241231,2421.1474000000003,0.5481608503715724,0.9636407113105415,0.0029752053621483346,,,up,1.0844762952125855,4708.461881597914,volatile,decreasing_vol,False,none,84.83964639116365,False,none,-5911.062399999999,False,rising,mid_up,True,False,0.9432427954314271,2297.025275,1.0,0.02748633611151033,-3526.776745,-523.8543,6.7323619277344875,8,5,False,,stable
688063.SH,net_margin,20250412.0,电气设备,派能科技,20241231,-3.5562300000000002,-0.2032555017357136,0.6557218933655852,0.09670882742243632,-0.47152429687363384,-0.47152429687363384,down,0.5491908475696445,8.626788687976541,moderate,stable,True,severe,-90.96887889368176,False,none,-0.450800000000001,False,falling,bottom,False,False,-1.1713724612677172,-5.005333333333334,-0.6,0.22067136191984693,14.361444000000002,1.9115,0.1330994292774459,9,5,False,,stable
688066.SH,net_margin,20250429.0,软件服务,航天宏图,20241231,-20.89436,-0.16191975207469933,0.8053210292893842,0.03883968815464978,,,down,3.1753563714874793,44.22045737922664,high_volatility,increasing_vol,True,severe,-923.6154153986469,True,accelerated_decline,-65.5864,False,falling,bottom,False,True,-4.122958882742408,-21.535625,-1.0,0.02748633611151033,-21.17678,-88.4983,0.23929024625331788,10,5,False,,stable
688067.SH,net_margin,20250429.0,医疗保健,爱威科技,20241231,-1.50344,-0.0958199112638144,0.5114546028623015,0.17448078965652752,-0.0944091330565282,-0.0944091330565282,down,0.24965150899012634,3.1290321530786476,stable,decreasing_vol,False,none,22.997000153276822,False,none,2.908550000000001,False,rising,mid_up,True,False,0.10299073895379562,-1.612850000000001,-0.4,0.4624327264504764,11.781880000000001,11.2343,0.9535235463270716,10,5,False,,stable
688068.SH,net_margin,20250430.0,医疗保健,热景生物,20241231,-14.57107,-0.09039791478775284,0.6760640427691313,0.08753542849494775,,,down,2.8785886551185706,30.589264771844388,high_volatility,increasing_vol,True,severe,-247.44075720063358,False,none,-51.52785,False,falling,bottom,False,False,-4.146087511529145,-17.0629,-0.6,0.22067136191984693,5.877906000000001,-38.3517,-6.524721559004175,9,5,False,,stable
688071.SH,net_margin,20250430.0,专用机械,华依科技,20241231,-7.426740000000001,-0.19696924048944905,0.8013524770788655,0.04008972955383684,,,down,2.192093203793865,12.773064047322398,high_volatility,increasing_vol,True,severe,-196.61650437690568,False,none,-14.5609,False,falling,bottom,False,True,-3.092457854441446,-6.849083333333333,-0.8,0.0864107329737,3.5988580000000003,-10.8053,-3.0024246580443017,8,5,False,,stable
688072.SH,net_margin,20250425.0,半导体,拓荆科技,20241231,5.4589,0.0905793202346199,0.5866866561556621,0.13104382588120284,,,up,0.79424139177863,10.927173068090392,volatile,decreasing_vol,True,severe,-21.53820213667807,True,growth_to_decline,-19.808749999999996,False,falling,mid_down,False,True,-0.12110832948010675,6.3579625,0.6,0.22067136191984693,15.39567,16.7523,1.0881176330747542,8,5,False,,stable
688073.SH,net_margin,20250424.0,化学制药,毕得医药,20241231,-1.4996800000000001,-0.10441409988355352,0.5305135335699865,0.16284581115201507,-0.08304472304491939,-0.08304472304491939,down,0.2433528888859612,3.3710069568305556,stable,increasing_vol,False,none,-39.13172626528048,True,worsening,-0.49345000000000017,False,rising,mid_up,False,True,-0.24753913953011297,-1.4088125,-0.2,0.8064959405073401,13.1025,10.6556,0.8132493798893341,7,5,False,,stable
688075.SH,net_margin,20250430.0,医疗保健,安旭生物,20241231,-5.55438,-0.11000825846947701,0.6206956158697127,0.11349950851687858,-0.09960117067838237,-0.09960117067838237,down,0.2499306557221335,10.67164410889906,stable,increasing_vol,False,none,-27.987369154486828,False,none,9.909600000000001,False,rising,mid_up,False,True,-0.1641167417508953,-5.771887500000001,-0.6,0.22067136191984693,39.92123,35.5535,0.8905912969114428,8,5,False,,stable
688078.SH,net_margin,20250418.0,软件服务,龙软科技,20241231,-0.18671000000000113,-0.008622353502385301,0.6509413022295801,0.09892576161706301,-0.20249425479657135,-0.20249425479657135,down,0.2852065987001575,5.790327112262311,stable,increasing_vol,True,severe,-52.655091146961084,False,none,-9.57105,False,falling,bottom,False,True,-0.3729602093438178,-2.817925,-0.6,0.22067136191984693,19.389065000000002,10.3861,0.5356679138473155,10,5,False,,stable
688079.SH,net_margin,20250430.0,元器件,美迪凯,20241231,-16.10537,-0.1599797630150517,0.8513585130724329,0.02550224023516984,,,down,11.12831308777137,26.74022351860582,high_volatility,stable,False,none,-548.1021436292806,False,none,19.5946,False,rising,mid_up,False,True,-3.038279038477051,-14.618883333333333,-0.8,0.0864107329737,-2.4287110000000016,-21.97,0.1105467000455167,8,5,False,,stable
688081.SH,net_margin,20250329.0,软件服务,兴图新科,20241231,-13.538710000000004,-0.07077131216866313,0.5539919019814273,0.1491119170254392,,,down,0.896139631277452,30.324379368834574,volatile,decreasing_vol,True,moderate,6.737270861448493,False,none,48.42445000000001,False,falling,mid_down,False,False,0.03486903921402007,-13.09715,-0.6,0.22067136191984693,-38.565913,-53.0747,0.7266345923764054,9,5,False,,stable
688082.SH,net_margin,20250227.0,半导体,盛美上海,20241231,0.8983399999999999,0.03987649233488951,0.2421818185946608,0.3997141366629977,0.012518269512667324,0.012518269512667324,up,0.14048562588291588,2.898757926767945,stable,decreasing_vol,True,mild,-11.775652734500909,False,none,1.734849999999998,False,falling,mid_down,False,False,-0.0625779615579396,0.7721625000000002,0.4,0.4624327264504764,21.08301,20.5276,0.9736560386775891,8,5,False,,stable
688083.SH,net_margin,20250422.0,软件服务,中望软件,20241231,-6.403580000000001,-0.04604437930830568,0.25929203561683506,0.3808811748203726,-0.3260341601662031,-0.3260341601662031,down,0.9485583194598386,13.103498452016545,high_volatility,decreasing_vol,True,moderate,741.0501930501931,False,none,-0.5674499999999996,False,falling,mid_down,True,False,0.8935949957879735,-5.813929166666667,-0.4,0.4624327264504764,11.893046,5.4458,0.45789783374250803,10,5,False,,stable
688084.SH,net_margin,20250429.0,专用机械,晶品特装,20241231,-2.9810700000000003,-0.22122337290503344,0.8456735769280628,0.02703140933792179,,,down,4.813220455230652,23.911405370722147,high_volatility,increasing_vol,True,severe,-343.4141866305776,False,none,-46.64755,False,falling,bottom,False,True,-3.8709404593794434,-4.9958,-0.8,0.0864107329737,1.4098390000000016,-37.4113,-26.535866861393362,7,5,False,,stable
688085.SH,net_margin,20250429.0,医疗保健,三友医疗,20241231,-3.95937,-0.15446880566140242,0.6832463923730319,0.08439627502233302,-0.45543818772374,-0.45543818772374,down,0.5137964954795632,12.533150949461989,moderate,increasing_vol,True,severe,-91.48393351447194,False,none,-22.508399999999998,False,falling,bottom,False,False,-1.215061874515835,-5.388525,-0.6,0.22067136191984693,22.485301,2.6704,0.11876203035930005,9,5,False,,stable
688088.SH,net_margin,20250415.0,软件服务,虹软科技,20241231,-4.1213500000000005,-0.08048906901968485,0.2857400421514624,0.35336154108288015,-0.12404011967407413,-0.12404011967407413,down,0.4848135753727156,10.324386279435695,volatile,decreasing_vol,False,none,101.96180765897165,True,deterioration_to_recovery,21.543550000000003,False,rising,mid_up,True,False,0.35063797921440854,-4.6271875,-0.4,0.4624327264504764,20.059175000000003,21.6703,1.0803186073205902,9,5,False,,stable
688090.SH,net_margin,20250429.0,专用机械,瑞松科技,20241231,-0.65423,-0.007542554310264049,0.024734523099893692,0.8005834884977439,,,down,4.080507228689724,5.881806339722517,high_volatility,stable,True,severe,119.44779175197426,False,none,3.8232999999999997,False,falling,mid_down,True,False,2.0618686566221758,-0.7351083333333334,-0.4,0.4624327264504764,1.2451710000000002,1.6623,1.334997361808137,9,5,False,,stable
688091.SH,net_margin,20250423.0,化学制药,上海谊众,20241231,6.123735000000001,0.005946377803744598,0.05078559057657063,0.7155146054558914,,,up,8.730704648830725,62.53428319657546,high_volatility,decreasing_vol,True,severe,-93.36072992990083,False,none,94.19654999999999,False,falling,mid_down,False,False,-1.3485553073723078,0.8505187500000004,0.0,1.0,10.223941,4.0196,0.3931556334294182,8,5,False,,stable
688092.SH,net_margin,20250428.0,专用机械,爱科科技,20241231,-1.1337700000000002,-0.0553017317617644,0.3452004206079854,0.2975244461785305,-0.0933820980289416,-0.0933820980289416,down,0.17191003886294207,3.0387299817522453,stable,stable,True,moderate,-2.8093382665924516,False,none,-1.4181,False,falling,bottom,False,False,-0.014216442345829527,-1.1048833333333332,-0.6,0.22067136191984693,17.109395,14.8415,0.8674473878240581,8,5,False,,stable
688095.SH,net_margin,20250429.0,软件服务,福昕软件,20241231,-5.91038,-0.03927175197890178,0.30220038073356814,0.3371198721092268,,,down,3.390406841331214,14.392819506545617,high_volatility,stable,False,none,987.7462887989203,False,none,30.7842,False,rising,mid_up,False,False,1.1343080783432882,-10.282875,-0.6,0.22067136191984693,2.2546990000000013,3.2891,1.4587756503196205,10,5,False,,stable
688097.SH,net_margin,20250426.0,专用机械,博众精工,20241231,-0.008405000000000041,0.012303174886803242,0.004543886316285483,0.9142380592221251,-0.04107653458925975,-0.04107653458925975,up,0.21001141237687604,1.5539080420024862,moderate,decreasing_vol,False,none,15.022566086395873,False,none,4.6957,False,falling,mid_down,False,False,0.06933289116668129,0.21214999999999984,0.0,1.0,7.397645,7.8496,1.0610944428936506,9,5,False,,stable
688099.SH,net_margin,20250411.0,半导体,晶晨股份,20241231,1.12522,0.08395553784296068,0.2501078041105567,0.3908833649964892,0.34898468412378314,0.34898468412378314,up,0.43423597562286315,5.020688458468619,volatile,decreasing_vol,False,none,4.744188161125082,False,none,-12.84345,False,rising,mid_up,False,False,0.023112162609365994,1.0083083333333334,0.2,0.8064959405073401,11.899686,13.8233,1.1616525007466583,9,5,False,,stable
688103.SH,net_margin,20250429.0,元器件,国力电子,20241231,-4.20046,-0.35999104770740925,0.9176814087567186,0.010282958767751782,-0.41194166759247686,-0.41194166759247686,down,0.7472056504165102,10.792832688085182,moderate,decreasing_vol,True,severe,-68.56718621954286,False,none,13.743350000000007,False,falling,mid_down,False,False,-0.5713515743804469,-4.776325,-1.0,0.02748633611151033,12.57625,3.874,0.3080409502037571,10,5,False,,stable
688105.SH,net_margin,20250410.0,生物制药,诺唯赞,20241231,-14.98622,-0.10633286201520457,0.7659841631982581,0.05191910359572854,,,down,1.258556051148758,24.7591201140711,volatile,stable,False,none,-108.56364554769809,False,none,22.18925,False,rising,mid_up,False,True,-2.328572357975864,-17.086725,-0.8,0.0864107329737,15.176774000000002,-1.4241,-0.09383417055561345,8,5,False,,stable
688107.SH,net_margin,20250426.0,半导体,安路科技,20241231,-8.2133,-0.022887449726265403,0.17237988884480848,0.4869747581244453,,,down,1.3715019207194168,16.627238955611364,high_volatility,increasing_vol,True,moderate,-648.1451163438762,False,none,-7.3058,False,falling,bottom,False,True,-3.295445555091695,-7.9815875,-0.6,0.22067136191984693,-14.587370000000002,-31.4723,0.463498695678422,7,5,False,,stable
688108.SH,net_margin,20250426.0,医疗保健,赛诺医疗,20241231,3.947680000000001,-0.005992004813821542,0.061406606878481956,0.687746217455907,,,down,1.3167644055566328,43.20127568200967,high_volatility,stable,False,none,99.05648409854673,False,none,60.1635,False,rising,mid_up,True,False,2.210930637912997,4.9330875,0.0,1.0,-31.624356000000002,-0.8479,37.29727090458781,10,5,False,,stable
688109.SH,net_margin,20250419.0,软件服务,品茗科技,20241231,-4.76628,-0.010024944795637857,0.05098932719187105,0.7149544573023223,,,down,1.9696930231785625,14.142159543259297,high_volatility,decreasing_vol,False,none,154.65293313447674,False,none,22.4754,False,rising,mid_up,True,False,2.949500981390284,-4.91565,-0.4,0.4624327264504764,5.749996000000001,7.0358,1.223618242517038,10,5,False,,stable
688110.SH,net_margin,20250423.0,半导体,东芯股份,20241231,-13.99548,-0.05801317461933825,0.5443018917673849,0.15470154868436198,,,down,4.468031929519281,34.11244081485522,high_volatility,increasing_vol,False,none,-244.13682928501004,False,none,20.719350000000002,False,rising,mid_up,False,True,-3.8191427091968824,-12.37225,-0.4,0.4624327264504764,-11.833424,-27.338,0.4328562440558929,8,5,False,,stable
688111.SH,net_margin,20250320.0,软件服务,金山办公,20241231,-1.4705099999999984,-0.03824429218512072,0.39516206204405196,0.2560067209309662,-0.047142561635758695,-0.047142561635758695,down,0.12891470648788675,4.179097654159328,ultra_stable,decreasing_vol,False,none,11.041452681696864,False,none,8.524,False,rising,mid_up,True,False,0.05233884228139374,-1.7954499999999989,-0.6,0.22067136191984693,31.54188,32.3245,1.024812091099199,10,5,False,,stable
688113.SH,net_margin,20250428.0,专用机械,联测科技,20241231,-1.0592099999999995,-0.0562914015096276,0.5520205496338563,0.15024023194515576,-0.04252543318176516,-0.04252543318176516,down,0.11511940428477357,2.3037948448158314,ultra_stable,increasing_vol,False,none,-21.913023522662076,False,none,-4.7188500000000015,False,falling,bottom,False,True,-0.12350527124036703,-1.1183874999999985,-0.6,0.22067136191984693,19.482615,17.0132,0.8732503311285472,8,5,False,,stable
688114.SH,net_margin,20250430.0,医疗保健,华大智造,20241231,-9.17872,-0.06699004922969695,0.6247613355138117,0.11148487575782809,,,down,5.045737406442957,28.301642027486672,high_volatility,increasing_vol,False,none,-142.27920954832828,False,none,-18.6692,False,rising,mid_up,False,True,-4.130424095661489,-8.684908333333333,-0.2,0.8064959405073401,2.855404000000001,-20.2161,-7.079943853829438,8,5,False,,stable
688117.SH,net_margin,20250425.0,生物制药,圣诺生物,20241231,-0.06581000000000028,-0.005130639150527132,0.08543568004404406,0.6332093097608066,-0.08864674375508552,-0.08864674375508552,down,0.15277299092851054,2.29389868063086,ultra_stable,increasing_vol,True,severe,-32.94447580942095,False,none,-5.466450000000002,False,falling,bottom,False,True,-0.1992510439237518,-0.06154999999999955,0.0,1.0,14.53973,10.9271,0.7515339005607393,8,5,False,,stable
688118.SH,net_margin,20250423.0,软件服务,普元信息,20241231,-2.6496700000000004,-0.0702628060310115,0.40605988345490024,0.24752027581374875,,,down,1.6597419612646216,5.3928667753802335,high_volatility,stable,False,none,444.63849109325884,False,none,0.36660000000000026,False,rising,mid_up,False,False,0.47234337905364315,-3.0073499999999997,-0.4,0.4624327264504764,2.454319,1.5593,0.6353289853519448,10,5,False,,stable
