ts_code,metric_name,ann_date,name,industry,end_date,total_revenue_ps_slope,total_revenue_ps_log_slope,total_revenue_ps_r_squared,total_revenue_ps_p_value,total_revenue_ps_cagr_approx,total_revenue_ps_cagr,total_revenue_ps_trend_direction,total_revenue_ps_cv,total_revenue_ps_std_dev,total_revenue_ps_volatility_type,total_revenue_ps_volatility_regime,total_revenue_ps_has_deterioration,total_revenue_ps_deterioration_severity,total_revenue_ps_total_decline_pct,total_revenue_ps_has_inflection,total_revenue_ps_inflection_type,total_revenue_ps_is_cyclical,total_revenue_ps_current_phase,total_revenue_ps_cycle_position,total_revenue_ps_is_accelerating,total_revenue_ps_is_decelerating,total_revenue_ps_recent_3y_slope,total_revenue_ps_robust_slope,total_revenue_ps_mk_tau,total_revenue_ps_mk_p_value,total_revenue_ps_weighted_avg,total_revenue_ps_latest_value,total_revenue_ps_latest_vs_weighted_ratio,total_revenue_ps_full_data_years,total_revenue_ps_trend_window_years,total_revenue_ps_has_structural_break,total_revenue_ps_break_year_index,total_revenue_ps_data_regime
688261.SH,revenue,20250426.0,东微半导,半导体,20241231,-0.10100999999999996,0.017467185787324712,0.0043218396490906155,0.9163566723846617,0.07587981947092537,0.07587981947092537,up,0.40150043965723753,4.549634352011159,volatile,stable,True,moderate,-50.58633238980994,False,none,False,falling,mid_down,False,True,-0.3510718658253851,-0.8035124999999994,0.0,1.0,11.301277,8.1874,0.7244668014066021,7,5,False,,stable
688262.SH,revenue,20250429.0,国芯科技,半导体,20241231,0.01746000000000001,0.008834479433242181,0.024948375651379598,0.7997304969400298,0.04344117190878927,0.04344117190878927,up,0.1962756836172255,0.3286479301623547,stable,increasing_vol,False,none,-21.853850374977128,False,none,False,rising,mid_up,False,False,-0.10943026293390457,0.03532916666666669,0.2,0.8064959405073401,1.68315,1.7089,1.0152986958975732,8,5,False,,stable
688265.SH,revenue,20250429.0,南模生物,医疗保健,20241231,0.42401999999999995,0.10089206237029139,0.9514141095810834,0.004613242247364985,0.09873858355616805,0.09873858355616805,up,0.169520936792966,0.6904079192767127,ultra_stable,increasing_vol,False,none,25.83633556356149,False,none,False,rising,mid_up,False,False,0.11197403725831956,0.4162041666666666,1.0,0.02748633611151033,4.28471,4.89,1.1412674370027376,10,5,False,,stable
688266.SH,revenue,20250419.0,泽璟制药-U,生物制药,20241231,0.44628999999999996,0.3114094535238353,0.9273687160223368,0.008495988511556363,1.0442084974345653,1.0442084974345653,up,0.6343523989418528,0.7157271246781136,ultra_stable,decreasing_vol,False,none,59.84439504604635,False,none,False,rising,top,False,True,0.19801802705592486,0.45730000000000004,1.0,0.02748633611151033,1.2621669999999998,2.0134,1.5951930291316443,9,5,False,,stable
688270.SH,revenue,20250329.0,臻镭科技,半导体,20241231,-0.13706,-0.06728831811041844,0.3873640389164222,0.2621990212970821,-0.06537135694634244,-0.06537135694634244,down,0.1864966801452525,0.36029293637261334,stable,stable,True,moderate,-36.1921483882586,True,growth_to_decline,False,falling,bottom,False,True,-0.19520087929966556,-0.17761249999999998,-0.6,0.22067136191984693,1.86337,1.4173,0.7606111507644752,7,5,False,,stable
688271.SH,revenue,20250429.0,联影医疗,医疗保健,20241231,1.2913000000000001,0.12212106199243596,0.8227588837283192,0.03353396312879441,0.11954267777274086,0.11954267777274086,up,0.2041766985048333,2.2673659027602935,ultra_stable,stable,False,none,11.49502194625844,False,none,False,falling,mid_down,False,False,0.05421135761503715,1.4096249999999995,0.8,0.0864107329737,11.75057,12.4977,1.0635824474897815,7,5,False,,stable
688272.SH,revenue,20250426.0,富吉瑞,元器件,20241231,-0.49593,-0.11191483849066348,0.13205233514518724,0.5477123374007085,-0.08773327004690856,-0.08773327004690856,down,0.44434972163660813,1.6100212334003547,volatile,decreasing_vol,False,none,172.585840586663,True,deterioration_to_recovery,False,rising,mid_up,True,False,0.4586662482213767,-0.5778749999999999,-0.4,0.4624327264504764,3.4745410000000003,3.9773,1.1446979615436974,8,5,False,,stable
688273.SH,revenue,20250424.0,麦澜德,医疗保健,20241231,-0.16508000000000012,-0.039480152139918664,0.26106515093001575,0.3789777070761822,-0.013730475605827297,-0.013730475605827297,down,0.12198991054462283,0.4987850268402211,ultra_stable,stable,False,none,12.64559951179389,False,none,False,rising,mid_up,False,False,0.057756976568784424,-0.23111666666666683,-0.4,0.4624327264504764,4.0062,4.2455,1.0597324147571265,7,5,False,,stable
688275.SH,revenue,20250430.0,万润新能,电气设备,20241231,15.865109999999998,0.4368715188478425,0.48038750860962637,0.19442398753148052,0.5209927121287259,0.5209927121287259,up,0.7595190735354318,52.73322699098738,high_volatility,decreasing_vol,True,moderate,-58.84833001366733,False,none,False,falling,mid_down,False,True,-0.44392365744313267,17.9316,0.4,0.4624327264504764,74.18929299999999,59.647,0.8039839387605433,7,5,False,,stable
688276.SH,revenue,20250421.0,百克生物,生物制药,20241231,-0.03075999999999999,-0.010963170300517522,0.006682046059742738,0.8960366099761108,-0.06448429428534619,-0.06448429428534619,down,0.227434949352306,0.7631443264547016,moderate,increasing_vol,True,severe,14.487727815666778,False,none,False,falling,mid_down,False,False,0.06363841284985694,-0.10353750000000005,0.0,1.0,3.34006,2.9713,0.8895947976982449,10,5,False,,stable
688277.SH,revenue,20250429.0,天智航-U,医疗保健,20241231,0.005240000000000006,0.004890191045292996,0.5037436958292685,0.17931570327623264,0.0521236014107731,0.0521236014107731,up,0.13506961750397348,0.05223952526583679,ultra_stable,increasing_vol,False,none,6.989247311827963,False,none,False,falling,mid_down,False,False,0.012131746454762893,0.02095000000000001,0.8,0.0864107329737,0.39887,0.398,0.9978188382179658,10,5,False,,stable
688278.SH,revenue,20250328.0,特宝生物,生物制药,20241231,1.2326700000000002,0.3019642401879674,0.9995899111083523,3.5250015338389434e-06,0.3724761760983968,0.3724761760983968,up,0.47955791293867117,1.9735438614330314,ultra_stable,increasing_vol,False,none,84.49980018649262,False,none,False,rising,top,False,False,0.3001803108575023,1.2166125,1.0,0.02748633611151033,4.4851410000000005,6.9252,1.544031726092892,10,5,False,,stable
688279.SH,revenue,20250331.0,峰岹科技,半导体,20241231,0.5928800000000001,0.12116515845393358,0.5470898647121717,0.15308210016323576,0.1778208757272206,0.1778208757272206,up,0.2785305281286627,1.2587852982141157,stable,stable,False,none,85.87279798673073,False,none,False,rising,top,False,False,0.3029564305508269,0.6786375,0.6,0.22067136191984693,4.697244,6.4996,1.383704998079725,7,5,False,,stable
688286.SH,revenue,20250426.0,敏芯股份,半导体,20241231,0.08429000000000002,0.012982944260941843,0.5315717591599729,0.162212728475977,0.09846002617146632,0.09846002617146632,up,0.19758073788654484,1.3415653070201239,stable,increasing_vol,False,none,65.42321356627474,False,none,False,rising,top,True,False,0.24905307770302887,0.5431874999999999,0.6,0.22067136191984693,7.077055,9.0331,1.2763925107265663,9,5,False,,stable
688288.SH,revenue,20250429.0,鸿泉物联,IT设备,20241231,0.13113999999999998,0.02650170941770873,0.1742192951545765,0.4844171451817394,0.03321880194032589,0.03321880194032589,up,0.256974952295661,1.0418072936008849,moderate,stable,False,none,117.62391158740793,False,none,False,rising,top,True,False,0.37276983206753067,0.08897500000000014,0.2,0.8064959405073401,4.093462000000001,5.1986,1.2699763671923665,9,5,False,,stable
688289.SH,revenue,20250429.0,圣湘生物,医疗保健,20241231,-2.83825,-0.485910452529456,0.709921239836401,0.07318822292284763,-0.3228466988853199,-0.3228466988853199,down,0.6646534928785347,5.100564197419732,moderate,increasing_vol,False,none,-77.15985184374257,True,deterioration_to_recovery,False,rising,mid_up,False,True,-0.7205170481392126,-2.6392583333333333,-0.8,0.0864107329737,6.822544999999999,2.5036,0.3669598368350814,8,5,False,,stable
688290.SH,revenue,20250418.0,景业智能,专用机械,20241231,-0.44259000000000004,-0.11887291650000523,0.24568919419253266,0.39578309521492605,-0.051927236232064966,-0.051927236232064966,down,0.3933930010737305,1.558237545113068,volatile,stable,False,none,-52.031147220395034,False,none,False,rising,mid_up,False,True,-0.3548666621555564,-0.22018750000000006,-0.4,0.4624327264504764,3.8282429999999996,2.6982,0.7048141928294521,7,5,False,,stable
688291.SH,revenue,20250419.0,金橙子,软件服务,20241231,0.07650500000000005,0.035106386923417235,0.6769504198243157,0.08714522179953062,0.041642171443682985,0.041642171443682985,up,0.15695929880792386,0.330327122713228,stable,decreasing_vol,False,none,7.1739807033924725,False,none,False,falling,mid_down,False,False,0.03096950854756597,0.07346250000000004,0.2,0.8064959405073401,2.11094,2.0661,0.9787582783025572,10,5,False,,stable
688293.SH,revenue,20250416.0,奥浦迈,生物制药,20241231,-0.02262000000000004,-0.0015102199866757315,9.17357780622257e-05,0.9878052513645204,0.06245102066177033,0.06245102066177033,down,0.2657418384171237,0.7329372497015005,moderate,stable,False,none,-27.874787645862924,False,none,False,rising,mid_up,False,True,-0.1551342001343502,0.08010000000000006,0.2,0.8064959405073401,2.751294,2.5898,0.9413025289191195,7,5,False,,stable
688296.SH,revenue,20250416.0,和达科技,软件服务,20241231,-0.01650000000000009,-0.003602285767493818,0.30855307574937973,0.3310202624828061,-0.004603544385181291,-0.004603544385181291,down,0.14203584427591268,0.6033682664840769,stable,increasing_vol,False,none,1.0703119651292805,False,none,False,rising,mid_up,False,False,0.005191056110254166,-0.08148333333333349,-0.4,0.4624327264504764,4.16329,4.4288,1.0637740825164714,10,5,False,,stable
688298.SH,revenue,20250430.0,东方生物,医疗保健,20241231,-12.68841,-0.6775375288781051,0.5729538224150118,0.13848636197616193,-0.3767160811273098,-0.3767160811273098,down,0.9988668047157027,34.42482569370541,high_volatility,decreasing_vol,False,none,-92.13126627463829,False,none,False,rising,mid_up,False,True,-1.2639301751839032,-15.878033333333333,-0.4,0.4624327264504764,30.657357000000005,4.1067,0.13395479590755327,9,5,False,,stable
688299.SH,revenue,20250423.0,长阳科技,元器件,20241231,0.15712,0.03728515120594707,0.4425276675200809,0.2204689793629477,0.056065142948608315,0.056065142948608315,up,0.08920741453113601,0.3778808238056015,ultra_stable,decreasing_vol,False,none,14.435682479663681,True,worsening,False,rising,top,False,False,0.06566446169118212,0.2154083333333333,0.6,0.22067136191984693,4.31454,4.6002,1.066208680415525,10,5,False,,stable
688301.SH,revenue,20250426.0,奕瑞科技,医疗保健,20241231,0.5894099999999998,0.044737126697663096,0.06747936688539054,0.6730115782519956,0.04322790175651714,0.04322790175651714,up,0.2641388554436707,4.2029774678196885,moderate,stable,True,severe,-39.93045779604708,True,growth_to_decline,False,falling,bottom,False,True,-0.2543475965676283,0.7259624999999998,0.2,0.8064959405073401,16.088823,12.8013,0.7956641700887628,10,5,False,,stable
688303.SH,revenue,20250430.0,大全能源,电气设备,20241231,0.31543,0.06518169479573363,0.07472167325785437,0.6563409160242923,0.04740459903045546,0.04740459903045546,up,0.6873368574832264,4.679416819220105,high_volatility,stable,True,moderate,-76.13586907714308,False,none,False,falling,mid_down,False,True,-0.7068322636593559,0.5695,0.2,0.8064959405073401,6.902669000000001,3.4545,0.5004585907277315,10,5,False,,stable
688306.SH,revenue,20250419.0,均普智能,专用机械,20241231,0.005509999999999971,0.002553104175005516,0.000869897623699422,0.9624524838468445,0.04299153317508342,0.04299153317508342,up,0.1561851693883905,0.3014936035805735,stable,decreasing_vol,False,none,33.39489073561094,False,none,False,rising,mid_up,False,False,0.12701112563245642,0.02008333333333327,0.0,1.0,1.933115,2.167,1.1209886633749155,8,5,False,,stable
688307.SH,revenue,20250329.0,中润光学,元器件,20241231,-0.15005999999999994,-0.028812843605278936,0.10463726438845976,0.595436388371282,0.004942800644819112,0.004942800644819112,down,0.1400664418676512,0.7470079504262319,stable,increasing_vol,False,none,-15.596360250273634,False,none,False,rising,mid_up,False,False,-0.08346460948896173,-0.11415416666666653,0.0,1.0,5.25821,5.1666,0.982577721315809,6,5,False,,stable
688310.SH,revenue,20250430.0,迈得医疗,医疗保健,20241231,0.18400000000000002,0.04949636284559111,0.35666520123161916,0.2875979264815773,-0.14867415542550966,-0.14867415542550966,up,0.3267262169949902,1.1248660889190323,moderate,increasing_vol,True,severe,-63.8239219375588,True,growth_to_decline,False,falling,bottom,False,True,-0.47378462802372434,-0.11337500000000003,0.0,1.0,3.3619870000000005,1.6535,0.4918222467844164,10,5,False,,stable
688311.SH,revenue,20250228.0,盟升电子,元器件,20241231,-0.7674200000000001,-0.30796480985675456,0.7166259070812319,0.07048199818360588,-0.2979523112021796,-0.2979523112021796,down,0.4856971183975832,1.4534874825742397,moderate,increasing_vol,True,moderate,-78.4605775236631,False,none,False,falling,bottom,False,True,-0.6635375008134681,-0.8706875000000001,-0.4,0.4624327264504764,2.762354,0.8966,0.3245782401531447,9,5,False,,stable
688312.SH,revenue,20250424.0,燕麦科技,专用机械,20241231,0.12763,0.03895938684333326,0.11700339405012172,0.5731273254524852,0.08907060965407232,0.08907060965407232,up,0.19916534958683924,0.5296125310073394,stable,stable,False,none,56.52966372004011,False,none,False,rising,top,False,False,0.21017040691735422,0.10915000000000001,0.2,0.8064959405073401,2.722975,3.4352,1.2615613437508608,9,5,False,,stable
688314.SH,revenue,20250328.0,康拓医疗,医疗保健,20241231,0.010779999999999967,0.002070835325004028,0.00196120834684845,0.9436323456022708,0.012533267903620526,0.012533267903620526,up,0.07580869003230935,0.286807016999236,ultra_stable,increasing_vol,False,none,-4.164349108848651,False,none,False,rising,mid_up,False,False,-0.020646897244963158,-0.018975000000000186,0.0,1.0,3.78869,3.9629,1.0459815925821325,8,5,False,,stable
688315.SH,revenue,20250415.0,诺禾致源,医疗保健,20241231,0.014669999999999916,0.0030303006912210328,0.12444727858378471,0.5603364922616362,0.05217524186187861,0.05217524186187861,up,0.07368742948825077,0.34629554862862433,ultra_stable,decreasing_vol,False,none,5.426356589147285,False,none,False,rising,mid_up,False,False,0.02589587551369199,0.18589999999999973,0.8,0.0864107329737,4.800235,5.0728,1.0567815950677415,10,5,False,,stable
688316.SH,revenue,20250428.0,青云科技-U,软件服务,20241231,-1.46942,-0.17323013222883943,0.8521616702810111,0.025288933516439103,-0.17160366837847407,-0.17160366837847407,down,0.319351405534933,2.564941070863032,stable,decreasing_vol,True,moderate,-11.419945219123512,False,none,False,falling,mid_down,True,False,-0.05981757176008262,-1.465875,-0.8,0.0864107329737,7.590894,5.6918,0.7498194547308921,8,5,False,,stable
688317.SH,revenue,20250425.0,之江生物,医疗保健,20241231,-3.5206299999999997,-0.6903986438191166,0.8108944323556847,0.03711069479525918,-0.49284180654499954,-0.49284180654499954,down,0.793462817309045,6.142671746479703,moderate,increasing_vol,True,moderate,-92.21852087448525,False,none,False,falling,mid_down,False,False,-1.172321999318008,-3.4825625000000002,-0.8,0.0864107329737,6.685411,0.9297,0.13906400070242503,10,5,False,,stable
688318.SH,revenue,20250329.0,财富趋势,软件服务,20241231,-0.2222499999999999,-0.0535895508784769,0.3191385673624873,0.3210555927662183,-0.15130840740427554,-0.15130840740427554,down,0.286143824516924,1.0238111583685732,stable,decreasing_vol,True,severe,-38.26253593101246,False,none,False,falling,bottom,False,False,-0.2257581898783999,-0.5759749999999999,-0.8,0.0864107329737,3.412585,2.1263,0.6230760552484407,10,5,False,,stable
688319.SH,revenue,20250329.0,欧林生物,生物制药,20241231,0.03481999999999998,0.0206419872684132,0.28449083702668826,0.35462081957832287,0.13386869401605916,0.13386869401605916,up,0.17756070378605557,0.21671994139903225,ultra_stable,stable,False,none,7.380265008512836,False,none,False,rising,top,False,False,0.028968445788041253,0.12894166666666665,0.8,0.0864107329737,1.2788099999999998,1.4506,1.1343358278399451,10,5,False,,stable
688321.SH,revenue,20250426.0,微芯生物,化学制药,20241231,0.08884999999999998,0.05246727362305459,0.4694074326436414,0.201774493702657,0.25173133574180206,0.25173133574180206,up,0.3003439190627068,0.35333660014213075,ultra_stable,decreasing_vol,False,none,25.040688212043705,False,none,False,rising,top,False,True,0.09177051245241319,0.22220833333333334,0.8,0.0864107329737,1.240571,1.6134,1.3005301590960936,10,5,False,,stable
688322.SH,revenue,20250422.0,奥比中光-UW,元器件,20241231,0.09665,0.06720544160423474,0.2666449357745739,0.3730443046271441,0.18348275188627716,0.18348275188627716,up,0.28881954869847093,0.3016777950065268,moderate,decreasing_vol,False,none,61.2501428408182,False,none,False,rising,top,False,False,0.17708645864880435,0.06906666666666665,0.6,0.22067136191984693,1.073515,1.4111,1.3144669613372892,7,5,False,,stable
688325.SH,revenue,20250410.0,赛微微电,半导体,20241231,0.05878999999999999,0.021750737738627967,0.010884391392045178,0.8674064659579519,0.11419913355809697,0.11419913355809697,up,0.3546871112728839,1.331587634367337,volatile,decreasing_vol,False,none,85.22699975978863,False,none,False,rising,mid_up,False,False,0.29501774307179696,0.20137500000000005,0.0,1.0,3.771897,4.6266,1.2265976509963024,7,5,False,,stable
688327.SH,revenue,20250430.0,云从科技-UW,软件服务,20241231,-0.2742,-0.20175255729504005,0.7342639860863694,0.06357407689819243,-0.24834346925601414,-0.24834346925601414,down,0.5777724446368174,0.5330759683197133,moderate,decreasing_vol,True,severe,-46.03911636414802,False,none,False,falling,mid_down,False,False,-0.14336904268893372,-0.2133375,-0.8,0.0864107329737,0.8403800000000001,0.3835,0.4563411789904566,8,5,False,,stable
688328.SH,revenue,20250428.0,深科达,专用机械,20241231,-1.56215,-0.19481389584074252,0.9011759549944934,0.013598103810038308,-0.15679824710626056,-0.15679824710626056,down,0.32607106320004314,2.6555749100712633,ultra_stable,decreasing_vol,False,none,-25.82132485514128,False,none,False,falling,mid_down,False,False,-0.14744920785812554,-1.4087749999999999,-0.8,0.0864107329737,7.675515000000001,5.3896,0.7021808960050236,10,5,False,,stable
688329.SH,revenue,20250429.0,艾隆科技,专用机械,20241231,-0.2614000000000001,-0.05356609054627985,0.3633197645870715,0.2819491889448732,-0.05811079713917833,-0.05811079713917833,down,0.14472331840221472,0.7381699689096003,ultra_stable,stable,False,none,-31.85515824883154,False,none,False,falling,bottom,False,True,-0.1881088807022131,-0.28074583333333347,-0.6,0.22067136191984693,4.96986,4.2136,0.8478307236018721,9,5,False,,stable
688330.SH,revenue,20250415.0,宏力达,电气设备,20241231,-0.8470400000000001,-0.09920754986655234,0.48440597222480813,0.19177403718360017,-0.06341306268649793,-0.06341306268649793,down,0.22294030533258208,2.013177709989856,stable,stable,False,none,-34.75688287447503,False,none,False,falling,bottom,False,True,-0.2120716864943919,-0.6438333333333339,-0.6,0.22067136191984693,8.6066,6.9908,0.8122603583296539,9,5,False,,stable
688331.SH,revenue,20250328.0,荣昌生物,生物制药,20241231,0.53737,0.3368617378652659,0.5011245908100838,0.1809749816039562,3.7492052828963898,3.7492052828963898,up,0.6682985137259897,1.2671741778461239,volatile,decreasing_vol,False,none,122.33892570139572,False,none,False,rising,top,False,True,0.35866841555393536,0.6837,0.6,0.22067136191984693,2.057331,3.1541,1.5331028405249325,7,5,False,,stable
688332.SH,revenue,20250409.0,中科蓝讯,半导体,20241231,0.9218599999999999,0.07310686806650035,0.3457818297422785,0.2970149964398448,0.10078961842067202,0.10078961842067202,up,0.1973377991741505,2.326940233009864,stable,stable,False,none,68.0171570806294,True,acceleration,False,rising,top,False,False,0.2584574340586807,1.0422125,0.4,0.4624327264504764,12.252590000000001,15.1202,1.2340411292632822,7,5,False,,stable
688334.SH,revenue,20250411.0,西高院,电气设备,20241231,0.016129999999999933,0.0061935280248620606,0.006217448199321019,0.8997081787104698,0.007206254914873256,0.007206254914873256,up,0.13601434968522785,0.2979285518375169,stable,stable,False,none,14.898851831601966,False,none,False,rising,top,False,False,0.06389528101854913,0.013549999999999951,0.2,0.8064959405073401,2.198485,2.5218,1.1470626363154628,6,5,False,,stable
688336.SH,revenue,20250326.0,三生国健,生物制药,20241231,0.1881,0.10513245359286186,0.820409772642356,0.03423086843505627,0.16156237784295513,0.16156237784295513,up,0.21821653682593395,0.32679672121978215,ultra_stable,stable,False,none,44.583084279737,False,none,False,rising,top,True,False,0.1562900989067888,0.2058625,0.8,0.0864107329737,1.5916299999999999,1.9351,1.2157976414116347,9,5,False,,stable
688338.SH,revenue,20250425.0,赛科希德,医疗保健,20241231,-0.002740000000000009,-0.0010619798982018703,0.0013373837712454682,0.9534476821174298,0.01417850511355745,0.01417850511355745,down,0.04838570458201081,0.13491676322829566,ultra_stable,stable,False,none,2.8297173850984843,False,none,False,rising,mid_up,False,False,0.013160943245847934,0.01017499999999997,0.0,1.0,2.78699,2.8817,1.0339828991133804,9,5,False,,stable
688343.SH,revenue,20250426.0,云天励飞-U,软件服务,20241231,0.12659000000000004,0.05112838469493199,0.14963470746981572,0.5200519443846868,0.12709888919498424,0.12709888919498424,up,0.23405723988957935,0.45797043900234435,moderate,increasing_vol,False,none,25.966743063344232,False,none,False,rising,top,False,False,0.10580663974064652,0.18905000000000005,0.2,0.8064959405073401,2.019955,2.5832,1.2788403702062672,8,5,False,,stable
688345.SH,revenue,20250419.0,博力威,电气设备,20241231,-0.11048999999999935,-0.0060295989902961365,0.00885600837984465,0.8803571417423408,-0.008506374211453616,-0.008506374211453616,down,0.0994081283650457,2.088425605569899,ultra_stable,stable,True,moderate,-19.856836761746642,False,none,False,falling,bottom,False,True,-0.11054654427903299,-0.03584999999999905,0.0,1.0,20.953355000000002,18.4399,0.8800452242612221,8,5,False,,stable
688347.SH,revenue,20250328.0,华虹公司,半导体,20241231,0.13301,0.01506141154156131,0.16394511691433034,0.4989186653798878,0.12917815345950734,0.12917815345950734,up,0.31497959750448273,2.767801318375291,moderate,decreasing_vol,False,none,-34.749877257105446,False,none,False,falling,mid_down,False,True,-0.21245493085394362,0.73535,0.4,0.4624327264504764,9.020499000000001,8.3727,0.9281859019107479,6,5,False,,stable
688348.SH,revenue,20250430.0,昱能科技,电气设备,20241231,0.15970999999999994,0.013414696396432824,0.15760942770608324,0.5081342690882226,0.08561961545060948,0.08561961545060948,up,0.25988282743735736,3.1176999323219032,moderate,decreasing_vol,False,none,-32.26438890848122,False,none,False,falling,mid_down,False,True,-0.19425450817508305,0.7959999999999998,0.4,0.4624327264504764,12.234901,11.3321,0.926211008981601,8,5,False,,stable
688349.SH,revenue,20250429.0,三一重能,电气设备,20241231,1.2275399999999996,0.10454497409841021,0.9157829149918694,0.010647213197848887,0.11402439298159628,0.11402439298159628,up,0.18021705239532712,2.0534904122006505,ultra_stable,increasing_vol,False,none,40.013318792043464,True,acceleration,False,rising,top,True,False,0.1677162696043757,1.1607749999999994,1.0,0.02748633611151033,12.00831,14.5072,1.2080967263503357,8,5,False,,stable
688351.SH,revenue,20250328.0,微电生理,医疗保健,20241231,0.1274,0.10857952322544562,0.9876397926473289,0.000585390433420156,0.2556495786469868,0.2556495786469868,up,0.34376188412403974,0.20343828302460673,ultra_stable,increasing_vol,False,none,58.71294287780188,False,none,False,rising,top,False,False,0.1320711671796333,0.12655,1.0,0.02748633611151033,0.63002,0.878,1.3936065521729468,10,5,False,,stable
688352.SH,revenue,20250401.0,颀中科技,半导体,20241231,0.003530000000000011,0.0020985286901294754,0.11836250693352489,0.5707581720932186,0.15857703071365448,0.15857703071365448,up,0.1985662043243482,0.2620875330877072,ultra_stable,stable,False,none,23.744086505969797,False,none,False,rising,top,False,True,0.08823411805174519,0.15499999999999997,0.8,0.0864107329737,1.394995,1.6479,1.181294556611314,6,5,False,,stable
688356.SH,revenue,20250429.0,键凯科技,化学制药,20241231,0.023390000000000022,0.016494229909883185,0.00711355728251485,0.8927400026794776,0.04746277698152479,0.04746277698152479,up,0.30685065492117874,1.49015883549372,moderate,stable,True,moderate,-44.56420354440875,False,none,False,falling,mid_down,False,True,-0.28900354901805003,-0.1792375,0.0,1.0,4.863317,3.7443,0.7699066295699005,9,5,False,,stable
688358.SH,revenue,20250425.0,祥生医疗,医疗保健,20241231,0.01678999999999995,0.003860727405838249,0.18046432606987378,0.4758539104432269,0.0009832499855664256,0.0009832499855664256,up,0.13330241739632,0.5606219786986593,stable,decreasing_vol,False,none,23.06718483189073,False,none,False,falling,mid_down,False,False,0.10028641275189853,-0.06549999999999978,0.0,1.0,4.17441,4.1801,1.0013630668765168,9,5,False,,stable
688361.SH,revenue,20250404.0,中科飞测,半导体,20241231,0.79294,0.3139632438849734,0.9939088035364514,0.00020213348220736796,0.44482302337979984,0.44482302337979984,up,0.5510744636484123,1.2908147806714951,stable,increasing_vol,False,none,103.3037986615138,False,none,False,rising,top,False,False,0.335649693988158,0.6516000000000001,1.0,0.02748633611151033,2.580242,4.3137,1.6718199300685748,7,5,False,,stable
688362.SH,revenue,20250423.0,甬矽电子,半导体,20241231,-0.004499999999999993,-0.0007535671851584436,0.0007964009590293357,0.9640732154410521,0.4236135230602929,0.4236135230602929,down,0.42292039420420446,2.3771002012956877,stable,stable,False,none,65.4825661960226,False,none,False,rising,top,False,True,0.249114131468694,1.4160583333333334,0.6,0.22067136191984693,6.020466000000001,8.8371,1.4678431868895196,7,5,False,,stable
688363.SH,revenue,20250411.0,华熙生物,医疗保健,20241231,0.08421999999999982,0.007443587122937467,0.014361983404227202,0.847779104950678,0.19406374475677834,0.19406374475677834,up,0.28990899292529293,3.060012613045901,moderate,decreasing_vol,False,none,-15.647128245476008,True,growth_to_decline,False,falling,mid_down,False,True,-0.08479212851532436,1.2847000000000002,0.4,0.4624327264504764,10.964178,11.1501,1.016957221964109,9,5,False,,stable
688365.SH,revenue,20250426.0,光云科技,软件服务,20241231,-0.05427,-0.034500883384686945,0.6992976391158936,0.07756725453532397,-0.030825349284694825,-0.030825349284694825,down,0.0846397582188663,0.10329436093030443,ultra_stable,decreasing_vol,False,none,-8.913784705309295,False,none,False,rising,mid_up,False,False,-0.035553917979871674,-0.05329999999999997,-0.6,0.22067136191984693,1.193265,1.122,0.9402773063820694,9,5,False,,stable
688366.SH,revenue,20250322.0,昊海生科,医疗保健,20241231,1.3526000000000002,0.1286984937764582,0.5903790509498577,0.12907833443127076,0.11371974804568064,0.11371974804568064,up,0.25728716833557724,2.925283063568379,stable,increasing_vol,True,moderate,-5.439846981314062,True,growth_to_decline,False,falling,mid_down,False,False,-0.027868670760564207,2.270625000000001,0.6,0.22067136191984693,11.775500000000001,11.5683,0.9824041441976986,9,5,False,,stable
688368.SH,revenue,20250312.0,晶丰明源,半导体,20241231,0.16047999999999937,0.007669104988817388,0.02348520931944603,0.8056439690447625,-0.011139868097479244,-0.011139868097479244,up,0.3897956827288262,8.57608971355827,volatile,decreasing_vol,True,moderate,-0.22844488475772026,False,none,False,falling,bottom,False,False,-0.0011415897787907525,-0.28442500000000015,-0.4,0.4624327264504764,21.462112000000005,17.1203,0.79769875397165,10,5,False,,stable
688369.SH,revenue,20250425.0,致远互联,软件服务,20241231,-0.9449399999999997,-0.09822181037042502,0.3636208945784326,0.2816954956492798,-0.07205510525684833,-0.07205510525684833,down,0.25268410097709687,2.683136233589342,moderate,increasing_vol,True,moderate,-44.984545379704684,False,none,False,falling,bottom,False,True,-0.29717936894406294,-1.1806,-0.6,0.22067136191984693,10.335058000000002,7.351,0.7112683837865253,9,5,False,,stable
688371.SH,revenue,20250419.0,菲沃泰,元器件,20241231,0.025729999999999996,0.018410363191420087,0.02281195605421546,0.8084283092857432,0.10884119545063031,0.10884119545063031,up,0.2521956177974708,0.3079611128048475,moderate,stable,False,none,21.211093206683064,False,none,False,rising,mid_up,False,False,0.07615679696335564,0.05432499999999999,0.0,1.0,1.228839,1.4292,1.1630490243229585,7,5,False,,stable
688372.SH,revenue,20250429.0,伟测科技,半导体,20241231,0.19319999999999976,0.01925030213973038,0.04904072953878809,0.7203611503397045,0.37731174157315417,0.37731174157315417,up,0.38059599021223256,2.6283806845660695,moderate,stable,False,none,12.548184457240739,False,none,False,rising,top,False,False,0.058736584623773735,1.0774500000000002,0.6,0.22067136191984693,7.284533000000001,9.4599,1.2986282030708074,7,5,False,,stable
